,s,i_24,i_25,i_26,R_24,R_25,R_26,d_s,d_i_24,d_i_25,d_i_26,d_R_24,d_R_25,d_R_26,mg24,mg25,mg26,d_mg24,d_mg25,d_mg26,MgH,d_MgH,MgH24,MgH25,MgH26,d_MgH24,d_MgH25,d_MgH26,MgFe,d_MgFe,MgFe24,MgFe25,MgFe26,d_MgFe24,d_MgFe25,d_MgFe26,d_mg_fe24,d_mg_fe25,d_mg_fe26,mg_fe24,mg_fe25,mg_fe26
hd_10700,4.1,-0.09,2.0,9.1002,105.81,-4.76,-1.05,0.4472,0.0029,0.0859,2.0117,1.1323,1.9791,0.1772,1.9243,-1.1071,-0.9072,2.0226,-1.1116,-0.9081,-0.0943480034915435,0.0988844007294043,1.9197,-1.1069,-0.9071,2.1242,-1.1161,-0.9092,0.3956519965084565,0.0988844007294043,2.4382,-1.1303,-0.9123,2.1242,-1.1161,-0.9092,2.0226,-1.1116,-0.9081,2.4143,-0.6171,-0.4172
